"";"Unnamed: 0";"Position";"Name";"Salary";"GameInfo";"AvgPointsPerGame";"Team";"Opponent";"Projection";"Actual_fpts";"Consistency";"Unpredictability"
"10";"13";"SG/SF";"Tyreke Evans";"6800";"SA@MEM 12/01/2017 08:00PM ET";"32.1";"MEM";"SA";"32.35";"14.25";"8.791900512396795";"0.0625"
"11";"14";"SF/PF";"Carmelo Anthony";"6700";"MIN@OKC 12/01/2017 08:00PM ET";"33.684";"OKC";"MIN";"29.83";"18.0";"6.227459353540575";"14.853315999999994"
"12";"15";"SF/PF";"Andrew Wiggins";"6700";"MIN@OKC 12/01/2017 08:00PM ET";"30.92";"MIN";"OKC";"29.44";"33.75";"7.501874765683574";"2.1904000000000012"
"13";"16";"PG/SG";"Donovan Mitchell";"6600";"NO@UTA 12/01/2017 09:00PM ET";"27.238000000000003";"UTA";"NO";"35.03";"53.5";"11.23003345123199";"60.71526399999997"
"14";"17";"PF/C";"Derrick Favors";"6500";"NO@UTA 12/01/2017 09:00PM ET";"26.464";"UTA";"NO";"31.92";"43.75";"10.445748001736852";"29.767936000000034"
"15";"19";"PG";"Jeff Teague";"6500";"MIN@OKC 12/01/2017 08:00PM ET";"33.167";"MIN";"OKC";"33.4";"31.25";"11.222642844637829";"0.054288999999998595"
"16";"20";"SG/SF";"Dion Waiters";"6400";"CHA@MIA 12/01/2017 08:00PM ET";"26.368";"MIA";"CHA";"29.3";"26.75";"9.815063827666963";"8.596624000000013"
"17";"21";"PG/SG";"Kris Dunn";"6200";"SAC@CHI 12/01/2017 08:00PM ET";"27.033";"CHI";"SAC";"32.56";"26.0";"9.380319003924367";"30.54772900000001"
"18";"22";"PG/SG";"Jrue Holiday";"6200";"NO@UTA 12/01/2017 09:00PM ET";"32.095";"NO";"UTA";"28.37";"24.5";"9.598553893275033";"13.875624999999983"
"19";"23";"PF";"Lauri Markkanen";"6000";"SAC@CHI 12/01/2017 08:00PM ET";"30.092";"CHI";"SAC";"29.16";"22.75";"8.941451261042289";"0.8686239999999974"
"20";"24";"PF/C";"Pau Gasol";"6000";"SA@MEM 12/01/2017 08:00PM ET";"29.512";"SA";"MEM";"28.57";"25.5";"8.596629966657034";"0.8873640000000004"
"21";"25";"SG/SF";"Nicolas Batum";"6000";"CHA@MIA 12/01/2017 08:00PM ET";"21.75";"CHA";"MIA";"28.61";"25.75";"11.6035195810007";"47.05959999999999"
"22";"26";"PF";"James Johnson";"5900";"CHA@MIA 12/01/2017 08:00PM ET";"27.263";"MIA";"CHA";"26.23";"24.0";"11.734814968841267";"1.0670890000000026"
"23";"27";"SG/SF";"Justin Holiday";"5800";"SAC@CHI 12/01/2017 08:00PM ET";"27.806";"CHI";"SAC";"27.94";"27.5";"7.167218828478317";"0.01795600000000009"
"24";"28";"C";"Steven Adams";"5800";"MIN@OKC 12/01/2017 08:00PM ET";"28.0";"OKC";"MIN";"28.62";"38.0";"9.775820511172787";"0.38440000000000124"
"25";"29";"SG/SF";"Denzel Valentine";"5700";"SAC@CHI 12/01/2017 08:00PM ET";"24.395";"CHI";"SAC";"27.19";"17.0";"9.947287540418477";"7.812025000000009"
"26";"31";"PG";"Mario Chalmers";"5700";"SA@MEM 12/01/2017 08:00PM ET";"20.829";"MEM";"SA";"24.53";"10.5";"9.058089015249694";"13.697401000000005"
"27";"32";"PF/C";"Taj Gibson";"5700";"MIN@OKC 12/01/2017 08:00PM ET";"26.386";"MIN";"OKC";"29.06";"16.0";"9.972297153931773";"7.150275999999997"
"28";"33";"SG/SF";"Jeremy Lamb";"5700";"CHA@MIA 12/01/2017 08:00PM ET";"30.375";"CHA";"MIA";"26.52";"24.5";"8.509347285665934";"14.861025000000003"
"29";"34";"PG";"Ricky Rubio";"5600";"NO@UTA 12/01/2017 09:00PM ET";"27.888";"UTA";"NO";"25.58";"16.75";"11.235663379567196";"5.326864000000016"
"30";"35";"PG/SF";"Kyle Anderson";"5500";"SA@MEM 12/01/2017 08:00PM ET";"25.429";"SA";"MEM";"23.91";"12.0";"7.664807173428954";"2.307360999999995"
"31";"36";"PF/C";"Willie Cauley-Stein";"5400";"SAC@CHI 12/01/2017 08:00PM ET";"24.619";"SAC";"CHI";"24.95";"28.75";"10.431743475077623";"0.10956099999999969"
"32";"37";"PF/C";"Zach Randolph";"5200";"SAC@CHI 12/01/2017 08:00PM ET";"24.803";"SAC";"CHI";"23.54";"48.75";"10.588713990404509";"1.5951690000000043"
"33";"38";"C";"Robin Lopez";"5100";"SAC@CHI 12/01/2017 08:00PM ET";"24.224";"CHI";"SAC";"22.89";"28.25";"7.344410083670723";"1.779555999999999"
"34";"39";"SG/SF";"Joe Ingles";"4900";"NO@UTA 12/01/2017 09:00PM ET";"24.369";"UTA";"NO";"26.25";"32.25";"7.892065885898853";"3.538161000000001"
"35";"41";"PG";"Rajon Rondo";"4700";"NO@UTA 12/01/2017 09:00PM ET";"17.875";"NO";"UTA";"21.92";"40.5";"7.783147239541402";"16.362025000000013"
"36";"42";"SF/PF";"Rudy Gay";"4700";"SA@MEM 12/01/2017 08:00PM ET";"23.063";"SA";"MEM";"21.43";"27.25";"8.42213648909442";"2.666688999999997"
"37";"43";"PG/SG";"Tyus Jones";"4700";"MIN@OKC 12/01/2017 08:00PM ET";"13.636";"MIN";"OKC";"9.59";"2.5";"9.796145858663523";"16.370115999999996"
"38";"44";"SG/SF";"Buddy Hield";"4600";"SAC@CHI 12/01/2017 08:00PM ET";"21.842";"SAC";"CHI";"17.97";"1.5";"10.188638965562976";"14.992384"
"39";"45";"SG/SF";"Josh Richardson";"4600";"CHA@MIA 12/01/2017 08:00PM ET";"19.083";"MIA";"CHA";"21.74";"35.5";"9.280946337108123";"7.059649"
"40";"46";"PG/SG";"Jerian Grant";"4500";"SAC@CHI 12/01/2017 08:00PM ET";"21.947";"CHI";"SAC";"15.93";"31.0";"9.721919929940947";"36.204288999999996"
"41";"47";"PG";"De'Aaron Fox";"4400";"SAC@CHI 12/01/2017 08:00PM ET";"21.571";"SAC";"CHI";"20.55";"24.25";"6.8503212030382405";"1.0424410000000017"
"42";"48";"PF/C";"Kelly Olynyk";"4400";"CHA@MIA 12/01/2017 08:00PM ET";"19.94";"MIA";"CHA";"19.88";"23.0";"9.184910075739186";"0.0036000000000002727"
"43";"49";"PG/SG";"Tyler Johnson";"4400";"CHA@MIA 12/01/2017 08:00PM ET";"19.55";"MIA";"CHA";"20.48";"16.0";"7.8674164647656335";"0.8648999999999994"
"44";"50";"PG";"Michael Carter-Williams";"4400";"CHA@MIA 12/01/2017 08:00PM ET";"15.056";"CHA";"MIA";"27.4";"29.0";"7.7286572480051685";"152.374336"
"45";"51";"SG/SF";"Danny Green";"4300";"SA@MEM 12/01/2017 08:00PM ET";"22.838";"SA";"MEM";"20.96";"15.75";"10.653714562861543";"3.5268840000000004"
"46";"52";"SF/PF";"JaMychal Green";"4300";"SA@MEM 12/01/2017 08:00PM ET";"19.875";"MEM";"SA";"25.14";"9.75";"8.173527244650721";"27.720225000000006"
"47";"53";"PG/SG";"George Hill";"4200";"SAC@CHI 12/01/2017 08:00PM ET";"18.368";"SAC";"CHI";"17.22";"22.75";"8.395032013042";"1.3179039999999993"
"48";"54";"SF";"Michael Kidd-Gilchrist";"4200";"CHA@MIA 12/01/2017 08:00PM ET";"17.070999999999998";"CHA";"MIA";"20.46";"25.25";"9.556847457887633";"11.48532100000002"
"49";"55";"PG/SG";"Malik Monk";"4200";"CHA@MIA 12/01/2017 08:00PM ET";"13.542";"CHA";"MIA";"11.7";"11.25";"10.652024455473242";"3.392964000000002"
"50";"57";"PF/C";"Bam Adebayo";"4100";"CHA@MIA 12/01/2017 08:00PM ET";"12.104";"MIA";"CHA";"25.58";"17.75";"9.652673574862932";"181.60257599999997"
"51";"58";"SF/PF";"Jerami Grant";"4000";"MIN@OKC 12/01/2017 08:00PM ET";"18.125";"OKC";"MIN";"14.57";"20.75";"7.136001304644152";"12.638024999999997"
"52";"59";"PF/C";"Frank Kaminsky";"4000";"CHA@MIA 12/01/2017 08:00PM ET";"19.816";"CHA";"MIA";"18.73";"10.25";"9.010399311441974";"1.1793959999999968"
"53";"60";"PG/SG";"Garrett Temple";"3900";"SAC@CHI 12/01/2017 08:00PM ET";"16.613";"SAC";"CHI";"20.27";"28.25";"6.587086296865477";"13.373649"
"54";"61";"SF/PF";"Jonas Jerebko";"3900";"NO@UTA 12/01/2017 09:00PM ET";"12.797";"UTA";"NO";"15.7";"20.5";"7.813839628735014";"8.427408999999992"
"55";"62";"SF/PF";"Justise Winslow";"3900";"CHA@MIA 12/01/2017 08:00PM ET";"18.06";"MIA";"CHA";"13.79";"25.25";"7.052901605199917";"18.232899999999997"
"56";"63";"PG/SG";"David Nwaba";"3800";"SAC@CHI 12/01/2017 08:00PM ET";"18.313";"CHI";"SAC";"5.66";"27.25";"9.371070605097069";"160.09840899999998"
"57";"64";"SF/PF";"Chandler Parsons";"3800";"SA@MEM 12/01/2017 08:00PM ET";"16.882";"MEM";"SA";"20.13";"14.0";"7.175869746424266";"10.549503999999985"
"58";"65";"SG/SF";"Dillon Brooks";"3800";"SA@MEM 12/01/2017 08:00PM ET";"17.887999999999995";"MEM";"SA";"18.22";"7.25";"8.546976312917174";"0.11022400000000285"
"59";"66";"PF/C";"Gorgui Dieng";"3800";"MIN@OKC 12/01/2017 08:00PM ET";"15.118";"MIN";"OKC";"16.28";"15.75";"7.244641782643467";"1.3502440000000018"
"60";"67";"SG/SF";"Wayne Ellington";"3800";"CHA@MIA 12/01/2017 08:00PM ET";"13.988";"MIA";"CHA";"14.51";"26.5";"9.935412336720283";"0.2724840000000002"
"61";"68";"SG/SF";"Thabo Sefolosha";"3700";"NO@UTA 12/01/2017 09:00PM ET";"17.425";"UTA";"NO";"16.19";"14.0";"8.445906306213285";"1.5252249999999985"
"62";"69";"SG/SF";"Manu Ginobili";"3700";"SA@MEM 12/01/2017 08:00PM ET";"14.722";"SA";"MEM";"14.84";"32.25";"7.1401884895755146";"0.013924000000000077"
"63";"70";"PG/SG";"Bryn Forbes";"3700";"SA@MEM 12/01/2017 08:00PM ET";"10.275";"SA";"MEM";"9.91";"16.0";"8.141075725638979";"0.13322500000000015"
"64";"71";"SF/PF";"Marvin Williams";"3700";"CHA@MIA 12/01/2017 08:00PM ET";"18.538";"CHA";"MIA";"21.36";"29.5";"7.8613487451942525";"7.963683999999995"
"65";"72";"SG/SF";"Bogdan Bogdanovic";"3600";"SAC@CHI 12/01/2017 08:00PM ET";"17.264";"SAC";"CHI";"15.09";"29.75";"5.3259388843658355";"4.726275999999998"
"66";"73";"SG/SF";"E'Twaun Moore";"3600";"NO@UTA 12/01/2017 09:00PM ET";"19.952";"NO";"UTA";"16.34";"30.25";"7.14976076154779";"13.046544000000013"
"67";"74";"PG/SG";"Alec Burks";"3600";"NO@UTA 12/01/2017 09:00PM ET";"13.875";"UTA";"NO";"13.41";"35.75";"7.422307139619986";"0.21622499999999986"
"68";"75";"SG";"Brandon Paul";"3600";"SA@MEM 12/01/2017 08:00PM ET";"8.539";"SA";"MEM";"2.56";"2.0";"9.838166600481186";"35.74844099999999"
"69";"77";"PG";"Dejounte Murray";"3600";"SA@MEM 12/01/2017 08:00PM ET";"18.083";"SA";"MEM";"3.83";"3.5";"10.388488202549153";"203.14800899999994"
"70";"78";"SG";"Jamal Crawford";"3600";"MIN@OKC 12/01/2017 08:00PM ET";"14.795";"MIN";"OKC";"16.12";"17.75";"8.674258651775075";"1.7556250000000029"
"71";"80";"C";"Cody Zeller";"3600";"CHA@MIA 12/01/2017 08:00PM ET";"17.328";"CHA";"MIA";"16.48";"26.75";"5.7555873474638295";"0.7191039999999983"
"72";"81";"SG/SF";"Paul Zipser";"3500";"SAC@CHI 12/01/2017 08:00PM ET";"9.891";"CHI";"SAC";"8.87";"24.25";"6.222328854506677";"1.0424410000000017"
"73";"83";"PG/SG";"Jameer Nelson";"3500";"NO@UTA 12/01/2017 09:00PM ET";"18.105";"NO";"UTA";"15.25";"14.25";"8.15024359072999";"8.151025000000002"
"74";"84";"SG/SF";"Ben McLemore";"3500";"SA@MEM 12/01/2017 08:00PM ET";"11.889";"MEM";"SA";"13.87";"22.5";"2.4724674392386317";"3.9243609999999993"
"75";"86";"C";"Kosta Koufos";"3400";"SAC@CHI 12/01/2017 08:00PM ET";"16.262";"SAC";"CHI";"12.33";"10.5";"8.071002531987276";"15.460624000000003"
"76";"87";"PF/C";"Skal Labissiere";"3400";"SAC@CHI 12/01/2017 08:00PM ET";"16.095";"SAC";"CHI";"15.15";"14.5";"7.873520468088179";"0.8930249999999972"
"77";"88";"SF";"Darius Miller";"3400";"NO@UTA 12/01/2017 09:00PM ET";"11.952";"NO";"UTA";"15.88";"23.0";"8.298736393891188";"15.429184000000006"
"78";"89";"PF/C";"Jarell Martin";"3400";"SA@MEM 12/01/2017 08:00PM ET";"12.132";"MEM";"SA";"8.47";"4.0";"7.177317666711493";"13.410243999999993"
"79";"91";"SG/SF";"Andre Roberson";"3400";"MIN@OKC 12/01/2017 08:00PM ET";"13.863";"OKC";"MIN";"18.42";"19.5";"5.931473934945315";"20.76624900000002"
"80";"93";"SF/PF";"Dante Cunningham";"3300";"NO@UTA 12/01/2017 09:00PM ET";"12.333";"NO";"UTA";"8.37";"4.75";"5.748154738238772";"15.705369000000008"
"81";"94";"PF/C";"Brandan Wright";"3300";"SA@MEM 12/01/2017 08:00PM ET";"13.983";"MEM";"SA";"12.54";"2.0";"8.982357045633295";"2.082249000000004"
"82";"95";"PG/SG";"Raymond Felton";"3300";"MIN@OKC 12/01/2017 08:00PM ET";"14.575";"OKC";"MIN";"12.58";"6.25";"5.716595058627776";"3.980024999999997"
"83";"102";"PG";"Antonio Blakeney";"3100";"SAC@CHI 12/01/2017 08:00PM ET";"12.111";"CHI";"SAC";"7.02";"2.5";"6.412877669190331";"25.91828100000001"
"84";"103";"SG/SF";"Tony Allen";"3100";"NO@UTA 12/01/2017 09:00PM ET";"10.0";"NO";"UTA";"7.09";"2.5";"5.438457770054547";"8.468100000000002"
"85";"105";"PF/C";"Patrick Patterson";"3100";"MIN@OKC 12/01/2017 08:00PM ET";"6.587999999999999";"OKC";"MIN";"6.81";"9.25";"3.423131736050037";"0.04928400000000019"
"86";"106";"SG/SF";"Vince Carter";"3000";"SAC@CHI 12/01/2017 08:00PM ET";"6.875";"SAC";"CHI";"7.38";"11.5";"3.488572614822413";"0.2550249999999999"
"87";"114";"PF/C";"Ekpe Udoh";"3000";"NO@UTA 12/01/2017 09:00PM ET";"11.333";"UTA";"NO";"12.61";"12.5";"5.544319046033563";"1.630728999999998"
"88";"117";"SF";"Royce O'Neale";"3000";"NO@UTA 12/01/2017 09:00PM ET";"4.75";"UTA";"NO";"16.7";"3.5";"5.174236878296863";"142.80249999999998"
